"Name","K","Kin","Kout","TypeI","TypeII"
"GRB7",14,9,5,0,1
"SNRPD2",20,12,8,0,1
"SOX10",19,7,12,0,1
"PTGES3",33,32,1,0,1
"EIF4E",61,59,2,0,1
"SRF",252,31,221,0,1
"PAX6",26,24,2,0,1
"HDHD2",11,9,2,0,1
"EPRS",20,18,2,0,1
"SYNCRIP",94,92,2,0,1
"HOOK2",10,8,2,0,1
"FLI1",353,23,330,0,1
"PIK3CB",49,41,8,0,1
"NR0B2",6,4,2,0,1
"PPARGC1A",54,53,1,0,1
"GATA3",435,24,411,0,1
"MAGEA11",8,4,4,0,1
"EXOSC10",24,19,5,0,1
"RAB27A",39,31,8,0,1
"F10",9,8,1,0,1
"SGTA",16,12,4,0,1
"TJP1",57,46,11,0,1
"RAP1A",69,55,14,0,1
"IRAK1",45,27,18,0,1
"TNFRSF1A",34,15,19,0,1
"HDAC6",12,11,1,0,1
"SKP1",31,28,3,0,1
"FCER1G",10,5,5,0,1
"ZAP70",32,4,28,0,1
"FGFR1",43,39,4,0,1
"RPS6KA3",93,84,9,0,1
"VTN",13,4,9,0,1
"FKBP1A",49,48,1,0,1
"RAC1",77,61,16,0,1
"TNIP2",31,29,2,0,1
"VHL",48,42,6,0,1
"FOXA2",203,6,197,0,1
"TAF10",21,12,9,0,1
"FXR2",36,27,9,0,1
"GOPC",32,27,5,0,1
"WNT4",28,27,1,0,1
"GABARAP",22,19,3,0,1
"PRKCG",12,5,7,0,1
"GNAQ",50,37,13,0,1
"IARS",28,27,1,0,1
"GATA1",438,4,434,0,1
"MBD3",459,36,423,0,1
"GBP2",17,11,6,0,1
"MEP1A",2,1,1,0,1
"GDI2",27,26,1,0,1
"GGA1",39,34,5,0,1
"NTRK1",11,3,8,0,1
"RGS19",26,19,7,0,1
"TRPC3",27,20,7,0,1
"GNAI1",33,26,7,0,1
"TUBA4A",17,12,5,0,1
"NUDT18",20,14,6,0,1
"GOLGA2",31,25,6,0,1
"STX6",72,68,4,0,1
"PLEKHF2",40,38,2,0,1
"LRSAM1",17,12,5,0,1
"HDAC3",16,14,2,0,1
"GRASP",9,8,1,0,1
"SDCBP",48,42,6,0,1
"GSK3A",15,14,1,0,1
"HAND2",76,29,47,0,1
"MED25",10,6,4,0,1
"HCST",3,2,1,0,1
"TARBP2",33,30,3,0,1
"HEXDC",5,3,2,0,1
"SMAD7",62,57,5,0,1
"PLAU",18,14,4,0,1
"NMI",17,16,1,0,1
"HIPK2",53,49,4,0,1
"NR1H2",53,12,41,0,1
"MEIS1",48,40,8,0,1
"RHOD",6,2,4,0,1
"HSP90B1",53,49,4,0,1
"HSPA5",40,33,7,0,1
"VDAC1",31,26,5,0,1
"S1PR1",43,40,3,0,1
"HTRA1",18,12,6,0,1
"ICAM3",6,4,2,0,1
"ID3",36,32,4,0,1
"IGF1",81,80,1,0,1
"RANBP10",14,13,1,0,1
"IL12B",6,5,1,0,1
"NDN",20,16,4,0,1
"TICAM2",12,7,5,0,1
"IL21",2,1,1,0,1
"PTPN6",57,15,42,0,1
"ILK",32,23,9,0,1
"LIMS1",54,50,4,0,1
"MRPL44",13,12,1,0,1
"TRAF4",27,23,4,0,1
"IRF3",38,16,22,0,1
"ITGB7",9,3,6,0,1
"ITGB5",26,16,10,0,1
"PCSK5",33,31,2,0,1
"LTB",11,9,2,0,1
"PRKG1",50,37,13,0,1
"POLR3F",27,24,3,0,1
"SPRED1",91,90,1,0,1
"KLRD1",28,27,1,0,1
"LDLR",75,73,2,0,1
"TMPO",47,43,4,0,1
"SHANK1",13,3,10,0,1
"LRPAP1",35,32,3,0,1
"RTN4",51,44,7,0,1
"LSM2",8,3,5,0,1
"LSM4",20,15,5,0,1
"LSM5",15,10,5,0,1
"WIPF1",31,27,4,0,1
"MED12",14,12,2,0,1
"PIK3R2",13,8,5,0,1
"NEUROD1",31,27,4,0,1
"NFE2L1",62,61,1,0,1
"BACH2",95,73,22,0,1
"MBP",18,8,10,0,1
"MAP3K2",100,98,2,0,1
"MAP2K6",35,34,1,0,1
"MAPK13",14,13,1,0,1
"MAP3K5",47,34,13,0,1
"NAIP",4,3,1,0,1
"PHC2",31,27,4,0,1
"MAPK8IP3",38,27,11,0,1
"MARK2",40,39,1,0,1
"TUBB2A",98,95,3,0,1
"POMC",8,7,1,0,1
"SKI",117,111,6,0,1
"MED9",11,9,2,0,1
"MEF2A",80,38,42,0,1
"PPP1R8",16,13,3,0,1
"MEOX2",18,17,1,0,1
"PAX3",29,28,1,0,1
"SCT",2,1,1,0,1
"MINK1",70,67,3,0,1
"MMP14",33,24,9,0,1
"TUBB3",8,5,3,0,1
"TCAP",6,3,3,0,1
"MYBBP1A",15,14,1,0,1
"MYBL2",97,25,72,0,1
"RAB11A",46,43,3,0,1
"NOTCH2",81,71,10,0,1
