"Name","K","Kin","Kout","TypeI","TypeII"
"ZNF512B",43,33,10,0,1
"DAZAP2",70,61,9,0,1
"PSMC3",10,6,4,0,1
"RAD23A",21,15,6,0,1
"RNF11",73,53,20,0,1
"NME1",21,16,5,0,1
"PPP1CA",34,28,6,0,1
"PPP1CC",36,33,3,0,1
"GNAS",32,28,4,0,1
"AXIN1",35,16,19,0,1
"DAB2",46,38,8,0,1
"DVL1",18,12,6,0,1
"DVL3",33,29,4,0,1
"JUP",24,18,6,0,1
"PPP2CA",65,54,11,0,1
"SH3GL1",25,17,8,0,1
"UTP14A",21,15,6,0,1
"AXL",42,29,13,0,1
"CBL",94,61,33,0,1
"IL2RG",13,8,5,0,1
"PIK3R2",24,16,8,0,1
"PIK3R3",26,21,5,0,1
"B2M",23,20,3,0,1
"HLA-A",21,14,7,0,1
"PRSS23",24,18,6,0,1
"PLSCR1",35,17,18,0,1
"PSEN1",42,24,18,0,1
"MAFK",111,29,82,0,1
"MAPK8",58,51,7,0,1
"PIM1",23,19,4,0,1
"YWHAQ",76,62,14,0,1
"KRTAP4-12",5,2,3,0,1
"PHYHIP",34,25,9,0,1
"SHANK1",13,3,10,0,1
"STARD13",38,34,4,0,1
"BAIAP2",15,10,5,0,1
"NCKIPSD",26,23,3,0,1
"BRD7",29,25,4,0,1
"IKBKAP",21,18,3,0,1
"CREB3L3",4,2,2,0,1
"BID",40,32,8,0,1
"MAP3K7",41,32,9,0,1
"CASP1",21,10,11,0,1
"CASP8",41,20,21,0,1
"CD2AP",49,45,4,0,1
"FAM46A",14,12,2,0,1
"CDK2",85,76,9,0,1
"CYCS",55,54,1,0,1
"HRK",31,30,1,0,1
"SF1",22,19,3,0,1
"BCL3",27,10,17,0,1
"NFKB2",40,12,28,0,1
"IRF4",54,27,27,0,1
"ERCC3",14,10,4,0,1
"RBL1",50,46,4,0,1
"BMP4",9,5,4,0,1
"NEK9",56,55,1,0,1
"DNM2",33,24,9,0,1
"BIRC2",25,11,14,0,1
"CASP7",24,19,5,0,1
"DIABLO",20,16,4,0,1
"UBB",38,23,15,0,1
"BLK",5,2,3,0,1
"FCGR2B",6,2,4,0,1
"BLNK",19,12,7,0,1
"NAP1L4",17,15,2,0,1
"BMI1",31,28,3,0,1
"CBX8",25,22,3,0,1
"RING1",15,12,3,0,1
"RNF2",22,18,4,0,1
"COL7A1",15,12,3,0,1
"BMP2",36,31,5,0,1
"BMPR2",76,63,13,0,1
"GDF9",16,4,12,0,1
"STUB1",18,5,13,0,1
"TUBB",68,55,13,0,1
