"Name","K","Kin","Kout","TypeI","TypeII"
"AXIN1",33,19,14,0,1
"JUP",22,19,3,0,1
"CBL",101,74,27,0,1
"IL2RG",11,8,3,0,1
"LCK",68,36,32,0,1
"SOCS1",54,43,11,0,1
"B2M",32,31,1,0,1
"BACH1",147,104,43,0,1
"BCL2L1",59,51,8,0,1
"MAPK8",83,76,7,0,1
"RPS6KA1",30,29,1,0,1
"YWHAQ",83,71,12,0,1
"BCL2",97,84,13,0,1
"BAHD1",68,67,1,0,1
"DLG4",51,25,26,0,1
"PHYHIP",44,37,7,0,1
"BAIAP2",14,10,4,0,1
"CREB3L3",3,2,1,0,1
"BID",41,34,7,0,1
"MAP3K7",58,50,8,0,1
"BCAR1",40,33,7,0,1
"CD2AP",87,84,3,0,1
"TRIP6",20,13,7,0,1
"FAM46A",43,41,2,0,1
"BCL10",30,22,8,0,1
"IKBKG",49,44,5,0,1
"CYCS",83,82,1,0,1
"PPP2CA",84,75,9,0,1
"FOS",431,62,369,0,1
"NFKB2",80,11,69,0,1
"RUNX1T1",285,109,176,0,1
"ERCC3",14,13,1,0,1
"PTPN11",86,52,34,0,1
"BMP4",12,8,4,0,1
"BICD2",47,45,2,0,1
"NEK9",85,84,1,0,1
"RAB6A",12,11,1,0,1
"DNM2",42,38,4,0,1
"BIRC2",25,15,10,0,1
"DIABLO",24,21,3,0,1
"UBB",44,33,11,0,1
"BLK",3,2,1,0,1
"SUMO2",47,41,6,0,1
"BLNK",15,12,3,0,1
"RING1",14,11,3,0,1
"RNF2",38,35,3,0,1
"COL1A1",69,56,13,0,1
"BMPR2",105,94,11,0,1
"ROBO2",41,33,8,0,1
"BRCA2",18,14,4,0,1
"CDK2",98,90,8,0,1
"CDK7",12,10,2,0,1
"KPNA1",80,77,3,0,1
"NFYA",214,44,170,0,1
"RFC1",25,23,2,0,1
"BRMS1",9,5,4,0,1
"EGFR",133,90,43,0,1
"BTK",46,9,37,0,1
"KIT",63,37,26,0,1
"LYN",99,64,35,0,1
"MYD88",25,20,5,0,1
"PLCG2",75,60,15,0,1
"PRKCQ",15,9,6,0,1
"PRKCZ",30,14,16,0,1
"SYK",54,24,30,0,1
"BTRC",74,63,11,0,1
"SKP1",54,50,4,0,1
"SUFU",34,33,1,0,1
"BUB1",48,44,4,0,1
"PLK1",57,38,19,0,1
"BUB1B",12,10,2,0,1
"EHMT2",16,15,1,0,1
