"Name","K","Kin","Kout","TypeI","TypeII"
"P4HB",30,26,4,0,1
"PDLIM7",16,11,5,0,1
"PBX2",33,28,5,0,1
"ZNF384",110,34,76,0,1
"E2F6",268,27,241,0,1
"PDCD6IP",31,23,8,0,1
"RAD50",26,22,4,0,1
"PDGFRB",31,14,17,0,1
"TRIM39",16,15,1,0,1
"TICAM1",11,7,4,0,1
"TUBG1",15,12,3,0,1
"WBP11",29,24,5,0,1
"PLA2G2A",5,1,4,0,1
"PLAU",17,15,2,0,1
"SHBG",8,2,6,0,1
"PORCN",10,7,3,0,1
"PPFIA3",19,15,4,0,1
"PPP1R12C",18,17,1,0,1
"PPP1R9B",20,16,4,0,1
"SERPINB6",9,8,1,0,1
"PTGDS",4,3,1,0,1
"PTGFR",19,17,2,0,1
"RRAS2",32,28,4,0,1
"PTPRD",75,71,4,0,1
"PTPRS",19,11,8,0,1
"STX4",33,28,5,0,1
"RAB5B",85,82,3,0,1
"RBM8A",46,44,2,0,1
"TSC1",57,53,4,0,1
"RFX2",13,12,1,0,1
"RINT1",9,6,3,0,1
"SAE1",28,27,1,0,1
"SIVA1",5,3,2,0,1
"SIX5",79,18,61,0,1
"SMAD5",62,57,5,0,1
"SOX5",84,83,1,0,1
"SMG5",15,14,1,0,1
"UPF1",30,24,6,0,1
"STX11",17,13,4,0,1
"TCEB1",53,51,2,0,1
"SOX4",108,105,3,0,1
"SOX6",60,59,1,0,1
"STC2",54,51,3,0,1
"TBCD",9,8,1,0,1
"VHL",49,43,6,0,1
"TCF21",52,26,26,0,1
"TF",6,2,4,0,1
"YEATS4",9,8,1,0,1
"TLR1",7,3,4,0,1
"TNFSF8",12,11,1,0,1
"TRIM5",24,23,1,0,1
"ZBTB43",68,66,2,0,1
"ZNF417",90,88,2,0,1
"ZNF165",4,2,2,0,1
"ZNF250",20,19,1,0,1
"ZNF446",19,16,3,0,1
"FOXP1",99,68,31,0,1
"GLI2",50,31,19,0,1
"hsa-miR-122-5p",132,2,130,0,1
"BARX1",13,4,9,0,1
"hsa-miR-128-2-5p",30,17,13,0,1
"hsa-miR-129-5p",480,20,460,0,1
"hsa-miR-130a-5p",1164,32,1132,0,1
"hsa-miR-132-5p",366,28,338,0,1
"hsa-miR-1322",64,48,16,0,1
"hsa-miR-135a-5p",339,8,331,0,1
"hsa-miR-145-5p",530,42,488,0,1
"hsa-miR-146a-5p",377,74,303,0,1
"hsa-miR-196b-5p",324,30,294,0,1
"hsa-miR-21-5p",591,97,494,0,1
"hsa-miR-215-5p",337,29,308,0,1
"hsa-miR-22-5p",959,82,877,0,1
"hsa-miR-222-5p",337,14,323,0,1
