"Name","K","Kin","Kout","TypeI","TypeII"
"CSNK2B",41,13,28,0,1
"DNM2",24,9,15,0,1
"CASP7",15,9,6,0,1
"UBB",25,10,15,0,1
"BIRC5",9,5,4,0,1
"BLNK",16,13,3,0,1
"NAP1L4",9,7,2,0,1
"BMI1",11,7,4,0,1
"RING1",8,6,2,0,1
"RNF2",17,14,3,0,1
"COL1A1",21,12,9,0,1
"BMPR2",17,5,12,0,1
"TGFBR1",55,18,37,0,1
"GNB5",14,11,3,0,1
"ROBO2",7,4,3,0,1
"STEAP3",3,2,1,0,1
"YWHAH",21,16,5,0,1
"BRCA2",15,9,6,0,1
"CDK2",60,52,8,0,1
"CDK7",14,9,5,0,1
"CTBP2",26,23,3,0,1
"E2F1",40,11,29,0,1
"KPNA1",7,6,1,0,1
"NFYA",47,21,26,0,1
"RBBP4",34,27,7,0,1
"HIST2H2BE",10,6,4,0,1
"BRF1",7,4,3,0,1
"RBL2",15,11,4,0,1
"CDC25C",11,7,4,0,1
"PDLIM7",14,9,5,0,1
"EGFR",59,25,34,0,1
"ERBB2",40,15,25,0,1
"BTF3",7,6,1,0,1
"BTK",30,6,24,0,1
"GRB2",95,39,56,0,1
"LYN",58,24,34,0,1
"MYD88",15,7,8,0,1
"PLCG2",23,16,7,0,1
"PRKCB",15,9,6,0,1
"SYK",49,12,37,0,1
"TLR4",18,11,7,0,1
"BTRC",33,21,12,0,1
"SKP1",18,13,5,0,1
"SUFU",17,15,2,0,1
"WEE1",14,11,3,0,1
"PLK1",27,15,12,0,1
"BUB1B",5,3,2,0,1
"CBX1",23,17,6,0,1
"POLR3F",8,5,3,0,1
"TSNAX",5,3,2,0,1
"GOLM1",20,18,2,0,1
"DCN",17,11,6,0,1
"C1QBP",15,8,7,0,1
"C3",15,5,10,0,1
"COPS6",46,27,19,0,1
"FGFR3",5,3,2,0,1
"PLG",10,5,5,0,1
"CEP70",15,10,5,0,1
"DAXX",21,14,7,0,1
"MPP3",12,11,1,0,1
"TUBA4A",22,12,10,0,1
"RYR1",11,5,6,0,1
"CALR",15,6,9,0,1
"LCK",70,35,35,0,1
"LPL",15,10,5,0,1
"PDIA3",10,8,2,0,1
"SLC2A1",9,6,3,0,1
"TRAF6",35,14,21,0,1
"PLCB3",18,15,3,0,1
"CANX",27,16,11,0,1
"CAPN1",18,6,12,0,1
"CBL",28,14,14,0,1
"CAPNS1",9,6,3,0,1
"PTPN1",27,15,12,0,1
"RAB1A",18,16,2,0,1
"TRAF1",36,19,17,0,1
"TSC22D1",11,7,4,0,1
"CASK",26,15,11,0,1
"CNTNAP2",5,4,1,0,1
"KCNA4",18,16,2,0,1
"CASP10",18,14,4,0,1
"EEF1A1",46,18,28,0,1
"STK4",6,5,1,0,1
"TOP1",13,12,1,0,1
"CASP4",6,2,4,0,1
"SUMO1",15,10,5,0,1
"MAP2K1",25,17,8,0,1
"SUMO4",10,3,7,0,1
"HRAS",37,20,17,0,1
"ILK",17,10,7,0,1
"IRS1",44,29,15,0,1
"PTPRF",15,10,5,0,1
"RUNX1",87,22,65,0,1
"ITCH",5,3,2,0,1
"PSMC1",8,5,3,0,1
"SPRY2",8,7,1,0,1
"MED9",10,6,4,0,1
"PFDN1",16,10,6,0,1
"POLR2L",6,3,3,0,1
"HNRNPH3",9,5,4,0,1
"MMP3",7,6,1,0,1
"CCR1",11,10,1,0,1
"VCAN",14,5,9,0,1
"IGFBP7",13,11,2,0,1
"DPP4",7,2,5,0,1
"SRGN",9,5,4,0,1
"CCR3",10,4,6,0,1
"CCR5",12,5,7,0,1
"FEZ1",22,4,18,0,1
"RBL1",24,21,3,0,1
"CCNB1",22,13,9,0,1
"CDC25A",21,16,5,0,1
"CDK9",16,8,8,0,1
"CD4",26,10,16,0,1
"PTK2B",30,13,17,0,1
"TXK",3,1,2,0,1
"SOD1",5,4,1,0,1
"HDAC3",32,23,9,0,1
"ITGB2",25,6,19,0,1
"CD22",9,6,3,0,1
"PTPRC",23,14,9,0,1
"CD5",10,8,2,0,1
