"Name","K","Kin","Kout","TypeI","TypeII"
"TAF15",6,3,3,0,1
"TNNT1",12,6,6,0,1
"PPFIA3",4,2,2,0,1
"PPP1R12C",8,7,1,0,1
"WBP11",6,3,3,0,1
"STMN1",16,14,2,0,1
"PTCH1",4,3,1,0,1
"PTGDS",4,2,2,0,1
"SDCBP",9,6,3,0,1
"STX4",12,8,4,0,1
"RAD52",4,2,2,0,1
"SFI1",2,1,1,0,1
"RHOQ",7,1,6,0,1
"SYT1",9,5,4,0,1
"RINT1",5,3,2,0,1
"STK11",7,4,3,0,1
"RTN4IP1",2,1,1,0,1
"SERPINE1",29,22,7,0,1
"SIVA1",4,3,1,0,1
"SLC9A3R1",11,3,8,0,1
"SMAD5",20,11,9,0,1
"SMAD9",34,1,33,0,1
"UPF1",11,7,4,0,1
"SNAP23",17,10,7,0,1
"SNTB2",20,12,8,0,1
"SPINT1",3,2,1,0,1
"USP8",7,5,2,0,1
"SYT7",4,2,2,0,1
"VHL",15,9,6,0,1
"TCEB2",8,3,5,0,1
"THAP1",15,10,5,0,1
"TLR1",6,1,5,0,1
"TNFSF13",5,3,2,0,1
"TNFRSF4",5,1,4,0,1
"TNPO2",10,9,1,0,1
"NFATC3",11,9,2,0,1
"TXNDC17",3,1,2,0,1
"ZBTB43",5,4,1,0,1
"ZNF417",5,3,2,0,1
"ZNF165",2,1,1,0,1
"ZNF250",6,4,2,0,1
"hsa-miR-17-5p",601,37,564,0,1
"hsa-miR-18a-5p",255,36,219,0,1
"RUNX3",16,4,12,0,1
"hsa-miR-200c-5p",222,25,197,0,1
"hsa-miR-20a-5p",365,30,335,0,1
"hsa-miR-20b-5p",64,2,62,0,1
"hsa-miR-21-5p",191,28,163,0,1
"hsa-miR-214-5p",70,8,62,0,1
"hsa-miR-221-5p",170,5,165,0,1
"hsa-miR-30c-5p",151,14,137,0,1
"hsa-miR-30e-5p",311,22,289,0,1
"hsa-miR-31-5p",16,1,15,0,1
"hsa-miR-338-5p",40,4,36,0,1
"hsa-miR-33a-5p",27,4,23,0,1
"hsa-miR-3646",3,2,1,0,1
"hsa-miR-425-5p",41,4,37,0,1
"hsa-miR-4638-5p",23,12,11,0,1
"hsa-miR-4772-5p",36,7,29,0,1
"hsa-miR-4778-5p",3,1,2,0,1
"hsa-miR-6759-5p",28,22,6,0,1
