"Name","K","Kin","Kout","TypeI","TypeII"
"ATP5C1",8,6,2,0,1
"PSME3",5,3,2,0,1
"ATR",11,5,6,0,1
"ATXN2",8,5,3,0,1
"CCNK",9,4,5,0,1
"DAZAP2",23,18,5,0,1
"PSMD7",2,1,1,0,1
"RAD23A",11,8,3,0,1
"RNF11",42,22,20,0,1
"CDC20",9,7,2,0,1
"CDC25B",5,4,1,0,1
"NME1",8,5,3,0,1
"PPP1CA",21,15,6,0,1
"CTNNB1",60,39,21,0,1
"DVL2",15,6,9,0,1
"JUP",11,8,3,0,1
"SH3GL1",15,8,7,0,1
"CBL",46,23,23,0,1
"PIK3R3",8,6,2,0,1
"B2M",14,11,3,0,1
"CD1B",2,1,1,0,1
"HLA-A",12,6,6,0,1
"VCL",56,28,28,0,1
"BAD",18,9,9,0,1
"BCL2L1",8,6,2,0,1
"EWSR1",18,5,13,0,1
"MAPK8",40,32,8,0,1
"YWHAQ",28,17,11,0,1
"HSPA1A",13,8,5,0,1
"BAIAP2",13,7,6,0,1
"DLG4",19,9,10,0,1
"C14orf1",12,10,2,0,1
"MAP3K7",32,24,8,0,1
"CASP8",32,10,22,0,1
"BCAR1",18,11,7,0,1
"CD2AP",16,12,4,0,1
"TRIP6",16,10,6,0,1
"FAM46A",8,4,4,0,1
"IKBKG",30,24,6,0,1
"CDK2",39,32,7,0,1
"MAPK14",40,31,9,0,1
"PIN1",40,21,19,0,1
"NFKB2",17,9,8,0,1
"BCL6",16,7,9,0,1
"GNA11",10,6,4,0,1
"PTPN11",64,21,43,0,1
"RBL1",21,17,4,0,1
"NEK9",4,3,1,0,1
"BIRC2",15,4,11,0,1
"CASP7",19,12,7,0,1
"DIABLO",5,2,3,0,1
"UBB",25,12,13,0,1
"BLK",3,2,1,0,1
"BLNK",12,10,2,0,1
"COL1A1",27,15,12,0,1
"COL7A1",7,4,3,0,1
"HSPG2",15,10,5,0,1
"LAMA3",4,3,1,0,1
"BMPR2",22,9,13,0,1
"PPP2CA",22,11,11,0,1
"BMX",6,5,1,0,1
"BNIP3L",6,1,5,0,1
"GNB5",3,2,1,0,1
"RINT1",7,5,2,0,1
"MAP2K1",17,8,9,0,1
"BRCA2",9,5,4,0,1
"KPNA1",9,6,3,0,1
"NFYA",21,9,12,0,1
"BRD7",15,12,3,0,1
"RBL2",17,13,4,0,1
"BRMS1",5,1,4,0,1
"PDLIM7",6,4,2,0,1
"EGFR",91,42,49,0,1
"BTK",25,5,20,0,1
"FAS",26,7,19,0,1
"HCK",35,25,10,0,1
"LYN",61,27,34,0,1
"MYD88",14,9,5,0,1
"PLCG2",32,20,12,0,1
"PRKCB",17,12,5,0,1
"PRKCQ",11,6,5,0,1
"SYK",32,11,21,0,1
"SKP1",10,8,2,0,1
"BUB1",7,2,5,0,1
"PLK1",24,12,12,0,1
"KIAA1377",28,10,18,0,1
"SF3B1",10,5,5,0,1
"C3",10,3,7,0,1
"LRP1",16,11,5,0,1
"GNAI2",17,11,6,0,1
"CEP70",12,8,4,0,1
"C8orf33",9,5,4,0,1
"FEZ1",7,3,4,0,1
"IMMT",12,2,10,0,1
"CACHD1",7,5,2,0,1
"CACNA1C",2,1,1,0,1
"SIAH2",3,2,1,0,1
"DMD",14,9,5,0,1
"CALCOCO2",18,12,6,0,1
"MYLK",19,14,5,0,1
"RYR1",5,3,2,0,1
"CALR",13,4,9,0,1
"TRAF6",49,15,34,0,1
"PLCB2",3,2,1,0,1
"CANX",15,6,9,0,1
"EBI3",3,2,1,0,1
"SPTAN1",10,6,4,0,1
"CAPNS1",10,4,6,0,1
"CAPRIN1",4,3,1,0,1
"TRAF1",23,13,10,0,1
"CASK",14,3,11,0,1
"PRKD2",13,9,4,0,1
"SDC3",7,4,3,0,1
"PLA2G4A",15,9,6,0,1
"CFLAR",16,6,10,0,1
"EIF2AK2",23,13,10,0,1
"HTT",21,11,10,0,1
"IL16",8,6,2,0,1
"TOP1",8,6,2,0,1
"KRT18",21,12,9,0,1
"EFEMP2",8,6,2,0,1
"CSK",19,12,7,0,1
"HRAS",39,20,19,0,1
"INSR",45,18,27,0,1
"PTEN",15,10,5,0,1
"TGFBR1",61,22,39,0,1
"ITCH",7,4,3,0,1
"PSMC1",6,3,3,0,1
"SPRY2",18,14,4,0,1
"UBASH3B",4,3,1,0,1
"UBE2L3",6,4,2,0,1
"RING1",9,6,3,0,1
"CCR5",19,10,9,0,1
"CCL19",4,1,3,0,1
"CXCL13",4,3,1,0,1
"CTSD",10,5,5,0,1
"DPP4",5,2,3,0,1
"CCR3",6,1,5,0,1
"CDC25A",8,6,2,0,1
"CDC25C",10,6,4,0,1
"PCNA",22,17,5,0,1
"CDK7",6,4,2,0,1
"CDK9",16,7,9,0,1
"JAK1",32,7,25,0,1
"JAK2",44,19,25,0,1
"CD4",23,10,13,0,1
"LCK",59,30,29,0,1
"PTK2B",17,9,8,0,1
"SOD1",3,2,1,0,1
"VHL",12,6,6,0,1
"ITGB2",20,9,11,0,1
"TLR2",8,4,4,0,1
"ITGB1",48,19,29,0,1
"CD79A",9,4,5,0,1
"FYN",75,37,38,0,1
"PIK3R1",81,34,47,0,1
"PTPRC",26,15,11,0,1
"CD2",12,8,4,0,1
"CD5",12,10,2,0,1
"LCP2",22,15,7,0,1
"CD244",4,2,2,0,1
"LAT",18,7,11,0,1
"JAK3",22,9,13,0,1
"SHC1",19,9,10,0,1
"TRAF2",77,15,62,0,1
"GRAP2",16,10,6,0,1
"PIK3CG",12,8,4,0,1
"SRC",21,9,12,0,1
"THBS1",17,9,8,0,1
"YES1",15,10,5,0,1
"CD3E",10,7,3,0,1
"ITGAV",14,7,7,0,1
"PTK2",43,17,26,0,1
"SIRPA",10,5,5,0,1
"UBQLN1",13,5,8,0,1
"CD48",7,3,4,0,1
"CTLA4",8,7,1,0,1
"CD81",6,2,4,0,1
"CD8A",11,5,6,0,1
"COL1A2",15,7,8,0,1
"COL4A1",12,7,5,0,1
"SAFB",15,9,6,0,1
"PRKCI",18,14,4,0,1
"RBPMS",10,8,2,0,1
"CDH1",13,3,10,0,1
"CTNND1",13,10,3,0,1
"ERBB2IP",6,4,2,0,1
"PTPRF",11,7,4,0,1
"CDH2",5,3,2,0,1
"COIL",22,17,5,0,1
"PAX6",6,4,2,0,1
"MYC",18,7,11,0,1
"SMARCB1",11,5,6,0,1
"SMARCC1",8,4,4,0,1
"SRF",16,5,11,0,1
"NFYB",12,6,6,0,1
"DAXX",15,10,5,0,1
"PRKG1",20,8,12,0,1
"SNAP23",12,5,7,0,1
"PML",11,6,5,0,1
"CHM",4,3,1,0,1
"CHMP1B",7,5,2,0,1
"CHMP2A",3,1,2,0,1
"CHMP4B",8,5,3,0,1
"GPRASP2",11,1,10,0,1
"GRK6",7,3,4,0,1
"GZMB",7,1,6,0,1
"TANK",11,7,4,0,1
"TNFAIP3",10,6,4,0,1
"CIB1",7,4,3,0,1
"RAC3",3,1,2,0,1
"SUMO4",12,2,10,0,1
"HGS",28,14,14,0,1
"RABAC1",24,14,10,0,1
"PNN",11,6,5,0,1
"CNKSR1",5,3,2,0,1
"CNOT7",4,1,3,0,1
"GNAI1",14,7,7,0,1
"MET",19,4,15,0,1
"IL6ST",10,8,2,0,1
"PTPRB",7,5,2,0,1
"TAF9",12,6,6,0,1
"SPARC",15,12,3,0,1
"PPL",4,3,1,0,1
"IGFBP3",11,5,6,0,1
"COL2A1",9,4,5,0,1
"COL3A1",10,7,3,0,1
"COL4A3BP",4,3,1,0,1
"HSPA8",14,6,8,0,1
"XRN2",8,5,3,0,1
"COPB1",9,4,5,0,1
"TRIM37",9,5,4,0,1
"PTGES3",7,6,1,0,1
"GPS1",11,5,6,0,1
"CPE",3,1,2,0,1
"POLA2",6,5,1,0,1
"POLDIP2",4,1,3,0,1
"CREB3",4,2,2,0,1
"NFIL3",3,2,1,0,1
"EBF1",7,5,2,0,1
"ETS1",24,10,14,0,1
"ETS2",13,7,6,0,1
"H3F3A",4,3,1,0,1
"HDAC3",18,13,5,0,1
"MAFG",8,4,4,0,1
"PROX1",10,6,4,0,1
"SNIP1",24,21,3,0,1
"IRS2",15,10,5,0,1
"MAP4K1",11,7,4,0,1
"PXN",32,12,20,0,1
"CRKL",31,11,20,0,1
"TGFB1I1",8,5,3,0,1
"PER1",9,5,4,0,1
"CSF1",2,1,1,0,1
"INPP5D",11,4,7,0,1
"SOCS1",17,7,10,0,1
"CSF2RB",17,6,11,0,1
"RPSA",5,2,3,0,1
"GNB2L1",8,5,3,0,1
"KDR",31,11,20,0,1
"HMGB1",7,5,2,0,1
"CSNK2A2",17,12,5,0,1
"ITSN1",20,13,7,0,1
"CTBP2",6,4,2,0,1
"CTCF",11,4,7,0,1
"SNRNP70",13,10,3,0,1
"NOV",6,3,3,0,1
"PPP2R5A",4,3,1,0,1
"ZFYVE9",22,13,9,0,1
"CUL9",3,2,1,0,1
"SATB1",5,1,4,0,1
"NCF4",4,3,1,0,1
"FMR1",7,5,2,0,1
"TRIM23",9,7,2,0,1
"DAG1",8,3,5,0,1
"MCM3",9,3,6,0,1
"FBN1",10,6,4,0,1
"FLNA",20,11,9,0,1
"TRIM39",4,3,1,0,1
"EIF3E",7,2,5,0,1
"HSPD1",8,1,7,0,1
"DIAPH2",2,1,1,0,1
"UBQLN4",26,15,11,0,1
"DLG1",32,4,28,0,1
"ERBB4",11,3,8,0,1
"MAPK12",11,5,6,0,1
"DLG2",11,2,9,0,1
"NOS1",13,6,7,0,1
"PFN1",19,9,10,0,1
"DYNLL2",6,3,3,0,1
"DLST",4,3,1,0,1
"FLII",6,4,2,0,1
"SOX10",12,6,6,0,1
"DNAJA1",3,2,1,0,1
"DNAJC3",3,2,1,0,1
"DNMT3B",3,2,1,0,1
"RAC1",14,4,10,0,1
"KIAA1279",5,1,4,0,1
"FAP",4,3,1,0,1
"DRAP1",9,5,4,0,1
"GIPC1",15,7,8,0,1
"NCK1",42,7,35,0,1
"DUSP23",12,7,5,0,1
"DYNC1I1",14,8,6,0,1
"PARD3",13,7,6,0,1
"VDAC1",5,2,3,0,1
"DYRK1B",4,1,3,0,1
"E2F3",9,4,5,0,1
"E2F6",8,2,6,0,1
"RHOG",8,4,4,0,1
"EEF1A1",13,7,6,0,1
"MVD",4,3,1,0,1
"MAP2K4",9,3,6,0,1
"HOMER1",10,4,6,0,1
"PTPN13",13,7,6,0,1
"SDCBP",9,5,4,0,1
"SOX8",5,3,2,0,1
"PPP1CC",9,7,2,0,1
"GSK3A",9,8,1,0,1
"GADD45G",13,6,7,0,1
"ELN",7,5,2,0,1
"SIGIRR",7,5,2,0,1
"ING4",6,4,2,0,1
"KHDRBS1",13,8,5,0,1
"NUMA1",3,2,1,0,1
"EPHB2",8,6,2,0,1
"GRIN1",6,1,5,0,1
"GRAP",7,5,2,0,1
"PLCG1",31,14,17,0,1
"TNFRSF1A",22,7,15,0,1
"PTK6",3,1,2,0,1
"ERCC3",5,3,2,0,1
"PSMC5",18,16,2,0,1
"ETF1",5,4,1,0,1
"MAF",3,2,1,0,1
"UPF2",13,4,9,0,1
"EXOSC4",13,5,8,0,1
"PSMB1",3,1,2,0,1
"RAB27A",11,5,6,0,1
"PLAT",5,4,1,0,1
"TJP1",16,5,11,0,1
"KNG1",8,2,6,0,1
"F2R",9,4,5,0,1
"PROC",6,2,4,0,1
"RAP1A",13,4,9,0,1
"ZAP70",27,3,24,0,1
"FGFR3",11,3,8,0,1
"FGFR1",2,1,1,0,1
"NR1H3",9,7,2,0,1
"TAF10",17,7,10,0,1
"FXR2",10,4,6,0,1
"SLC35E1",2,1,1,0,1
"GOPC",8,1,7,0,1
"LRP6",8,4,4,0,1
"FZD6",4,3,1,0,1
"RYK",5,3,2,0,1
"MAP3K3",9,6,3,0,1
"GABARAP",9,3,6,0,1
"GABBR2",3,2,1,0,1
"SH3GL3",6,1,5,0,1
"PPP3CA",9,2,7,0,1
"GNAQ",24,8,16,0,1
"IARS",3,2,1,0,1
"GATA2",4,2,2,0,1
"MBD3",26,8,18,0,1
"GDI2",6,5,1,0,1
"S100A1",3,2,1,0,1
"GGA1",5,2,3,0,1
"GGA2",10,3,7,0,1
"SGTA",8,2,6,0,1
"GNB1",6,2,4,0,1
"GNA15",4,3,1,0,1
"RGS4",5,3,2,0,1
"TUBA1A",7,2,5,0,1
"GNAI3",9,1,8,0,1
"GNAS",4,1,3,0,1
"GOLGA2",10,1,9,0,1
"GOLGA4",3,1,2,0,1
"IGF2",7,4,3,0,1
"STUB1",12,2,10,0,1
"USP8",8,6,2,0,1
"NSF",10,2,8,0,1
"PPM1G",4,3,1,0,1
"PICK1",9,2,7,0,1
"PRSS23",5,2,3,0,1
"IGSF21",8,4,4,0,1
"GZMA",3,2,1,0,1
"HAND2",6,3,3,0,1
"ID2",5,3,2,0,1
"HEXDC",5,2,3,0,1
"SMAD7",18,6,12,0,1
"NMI",5,4,1,0,1
"HIPK2",8,3,5,0,1
"IRF1",9,3,6,0,1
"TLE2",2,1,1,0,1
"NR1H2",18,2,16,0,1
"MEIS1",9,6,3,0,1
"HOXC8",4,3,1,0,1
"SMAD6",5,3,2,0,1
"HSPBP1",4,3,1,0,1
"HSPA1B",3,2,1,0,1
"HSPA5",15,4,11,0,1
"HTATSF1",4,2,2,0,1
"PARD6B",9,4,5,0,1
"LAPTM5",5,4,1,0,1
"ICAM1",7,5,2,0,1
"ICAM3",4,2,2,0,1
"IFNAR1",11,4,7,0,1
"IGF1",8,7,1,0,1
"RANBP10",4,2,2,0,1
"IL4R",6,2,4,0,1
"KCND1",2,1,1,0,1
"IL18",6,3,3,0,1
"IL21",2,1,1,0,1
"IL2RA",5,1,4,0,1
"PTPN6",56,11,45,0,1
"ILK",14,5,9,0,1
"LIMS1",7,3,4,0,1
"IRAK1",26,8,18,0,1
"TRAF4",9,5,4,0,1
"IRF3",6,3,3,0,1
"IRF4",12,5,7,0,1
"YWHAE",11,6,5,0,1
"SERBP1",3,1,2,0,1
"TLN1",12,4,8,0,1
"ITGB7",6,3,3,0,1
"SPP1",8,3,5,0,1
"MYOC",4,1,3,0,1
"LTB",4,3,1,0,1
"TRPC4",6,3,3,0,1
"PRMT5",6,3,3,0,1
"PPIA",5,3,2,0,1
"KCNA2",2,1,1,0,1
"SNAP25",8,6,2,0,1
"KCTD13",4,1,3,0,1
"KHSRP",3,1,2,0,1
"RAN",10,4,6,0,1
"ZBTB16",13,1,12,0,1
"KLRD1",6,2,4,0,1
"KRTAP4-12",8,3,5,0,1
"LAMA2",5,4,1,0,1
"LRPAP1",9,7,2,0,1
"LEPR",10,1,9,0,1
"LMNB1",7,2,5,0,1
"TMPO",7,3,4,0,1
"SHANK1",7,3,4,0,1
"SHANK2",3,1,2,0,1
"LSM2",7,2,5,0,1
"TNFRSF14",13,6,7,0,1
"TRAF3",12,6,6,0,1
"MED12",4,2,2,0,1
"NDC80",6,2,4,0,1
"MAGEA11",2,1,1,0,1
"MARK4",5,3,2,0,1
"MAP3K2",10,7,3,0,1
"PPP2R1A",10,6,4,0,1
"MAPK8IP3",11,5,6,0,1
"MAST2",3,2,1,0,1
"TEAD1",10,7,3,0,1
"ZNF512B",16,8,8,0,1
"MCM3AP",4,2,2,0,1
"MDH1",3,2,1,0,1
"MPP3",2,1,1,0,1
"MED9",5,4,1,0,1
"MEF2A",6,3,3,0,1
"MEF2C",12,5,7,0,1
"MEF2D",7,4,3,0,1
"SCT",2,1,1,0,1
"MINK1",6,3,3,0,1
"TUBA1B",6,3,3,0,1
"MMP14",14,4,10,0,1
"MMP2",23,7,16,0,1
"RAD23B",8,7,1,0,1
"RANBP9",9,3,6,0,1
"RAB11A",9,6,3,0,1
"NAGK",11,3,8,0,1
"TNNT1",8,5,3,0,1
"NBR1",5,3,2,0,1
"NCF2",4,2,2,0,1
"WASL",12,3,9,0,1
"NR1D2",5,3,2,0,1
"RXRA",15,7,8,0,1
"PHYHIP",6,2,4,0,1
"PSMD4",7,5,2,0,1
"RELB",6,5,1,0,1
"NLGN3",3,1,2,0,1
"SFPQ",6,2,4,0,1
"NPPA",2,1,1,0,1
"VDR",5,2,3,0,1
"STX4",13,7,6,0,1
"NUAK1",6,2,4,0,1
"PIM1",4,2,2,0,1
"NUP98",8,2,6,0,1
"RANBP2",13,3,10,0,1
"OSGEP",7,1,6,0,1
"TNNI3",6,3,3,0,1
"PNMA1",2,1,1,0,1
"TUBB",5,2,3,0,1
"PDCD10",2,1,1,0,1
"PDCD6IP",11,2,9,0,1
"RAD50",6,2,4,0,1
"PDGFRB",29,7,22,0,1
"PIK3R5",2,1,1,0,1
"TUBG1",7,4,3,0,1
"PLA2G10",2,1,1,0,1
"PLAU",5,2,3,0,1
"TRPC3",8,2,6,0,1
"POLR3F",4,2,2,0,1
"PPP1CB",7,6,1,0,1
"WBP11",7,1,6,0,1
"PRKAR1B",3,2,1,0,1
"PTGFR",3,1,2,0,1
"PTPRS",4,1,3,0,1
"PTPRD",13,10,3,0,1
"RCOR1",2,1,1,0,1
"REST",2,1,1,0,1
"SMARCC2",5,2,3,0,1
"RFX1",8,5,3,0,1
"SYT1",2,1,1,0,1
"WNT1",2,1,1,0,1
"VIPR1",2,1,1,0,1
"SERPING1",5,2,3,0,1
"UBA1",4,2,2,0,1
"SMAD5",20,11,9,0,1
"SOX5",7,5,2,0,1
"SMG5",2,1,1,0,1
"STX11",3,1,2,0,1
"SOX6",2,1,1,0,1
"STAT3",33,1,32,0,1
"TGFB2",4,2,2,0,1
"TRAP1",5,2,3,0,1
"TNFRSF10A",7,2,5,0,1
"TNFSF8",2,1,1,0,1
"TNFRSF9",4,1,3,0,1
"TP63",9,1,8,0,1
"NFATC3",5,4,1,0,1
"ZBTB43",2,1,1,0,1
"ZNF417",3,1,2,0,1
"hsa-miR-1307-5p",12,8,4,0,1
"hsa-miR-140-5p",21,5,16,0,1
"hsa-miR-141-5p",16,1,15,0,1
"hsa-miR-200b-5p",4,1,3,0,1
"hsa-miR-21-5p",65,8,57,0,1
"hsa-miR-22-5p",14,2,12,0,1
"hsa-miR-26a-5p",10,2,8,0,1
"hsa-miR-29c-5p",51,4,47,0,1
"hsa-miR-30e-5p",142,8,134,0,1
"hsa-miR-3605-5p",13,7,6,0,1
"hsa-miR-4772-5p",7,3,4,0,1
"hsa-miR-6845-5p",5,2,3,0,1
