"cause","effect"
"hsa-miR-15b-5p","EFEMP1"
"hsa-miR-15b-5p","EFNB2"
"hsa-miR-15b-5p","EHMT1"
"hsa-miR-15b-5p","EIF2AK2"
"hsa-miR-15b-5p","EIF3M"
"hsa-miR-15b-5p","EIF4G1"
"hsa-miR-15b-5p","ELK4"
"hsa-miR-15b-5p","ELL"
"hsa-miR-15b-5p","ENSA"
"hsa-miR-15b-5p","EPB41L1"
"hsa-miR-15b-5p","EPHA1"
"hsa-miR-15b-5p","EPHA7"
"hsa-miR-15b-5p","EPN1"
"hsa-miR-15b-5p","ESRRA"
"hsa-miR-15b-5p","ETV1"
"hsa-miR-15b-5p","EXOC5"
"hsa-miR-15b-5p","EXT2"
"hsa-miR-15b-5p","FAM101B"
"hsa-miR-15b-5p","FAM103A1"
"hsa-miR-15b-5p","FANCA"
"hsa-miR-15b-5p","FANCC"
"hsa-miR-15b-5p","FASTK"
"hsa-miR-15b-5p","FAT1"
"hsa-miR-15b-5p","FBN2"
"hsa-miR-15b-5p","FGF1"
"hsa-miR-15b-5p","FGF18"
"hsa-miR-15b-5p","FGF7"
"hsa-miR-15b-5p","FGF9"
"hsa-miR-15b-5p","FGFR1"
"hsa-miR-15b-5p","FGFR4"
"hsa-miR-15b-5p","FKBP1A"
"hsa-miR-15b-5p","FLT3"
"hsa-miR-15b-5p","FOXO1"
"hsa-miR-15b-5p","FOXP2"
"hsa-miR-15b-5p","FSD1"
"hsa-miR-15b-5p","FUBP1"
"hsa-miR-15b-5p","FURIN"
"hsa-miR-15b-5p","FUT4"
"hsa-miR-15b-5p","FZD4"
"hsa-miR-15b-5p","FZD9"
"hsa-miR-15b-5p","GABARAPL1"
"hsa-miR-15b-5p","GATA3"
"hsa-miR-15b-5p","GATAD2A"
"hsa-miR-15b-5p","GATAD2B"
"hsa-miR-15b-5p","GEMIN4"
"hsa-miR-15b-5p","GIGYF1"
"hsa-miR-15b-5p","GLI2"
"hsa-miR-15b-5p","GLS2"
"hsa-miR-15b-5p","GNA12"
"hsa-miR-15b-5p","GNA13"
"hsa-miR-15b-5p","GNAQ"
"hsa-miR-15b-5p","GNB2"
"hsa-miR-15b-5p","GOLGA3"
"hsa-miR-15b-5p","GORASP2"
"hsa-miR-15b-5p","GPN1"
"hsa-miR-15b-5p","GRB10"
"hsa-miR-15b-5p","GRIN1"
"hsa-miR-15b-5p","GSTP1"
"hsa-miR-15b-5p","GTF2H1"
"hsa-miR-15b-5p","HBP1"
"hsa-miR-15b-5p","HEXIM1"
"hsa-miR-15b-5p","HGF"
"hsa-miR-15b-5p","HIST1H2AB"
"hsa-miR-15b-5p","HIST1H2BG"
"hsa-miR-15b-5p","HIST1H3C"
"hsa-miR-15b-5p","HIST2H2BE"
"hsa-miR-15b-5p","HK1"
"hsa-miR-15b-5p","HNRNPA2B1"
"hsa-miR-15b-5p","HNRNPK"
"hsa-miR-15b-5p","HNRNPM"
"hsa-miR-15b-5p","HNRNPU"
"hsa-miR-15b-5p","HOXA3"
"hsa-miR-15b-5p","HSP90AA1"
"hsa-miR-15b-5p","HSPA5"
"hsa-miR-15b-5p","HSPG2"
"hsa-miR-15b-5p","HSPH1"
"hsa-miR-15b-5p","HTR2A"
"hsa-miR-15b-5p","ICMT"
"hsa-miR-15b-5p","IDH3A"
"hsa-miR-15b-5p","IFNGR2"
"hsa-miR-15b-5p","IGF1"
"hsa-miR-15b-5p","IGF1R"
"hsa-miR-15b-5p","IGF2R"
"hsa-miR-15b-5p","IGFBP3"
"hsa-miR-15b-5p","IKBKAP"
"hsa-miR-15b-5p","IRF4"
"hsa-miR-15b-5p","IRS4"
"hsa-miR-15b-5p","ITGA10"
"hsa-miR-15b-5p","ITGA2"
"hsa-miR-15b-5p","ITM2C"
"hsa-miR-15b-5p","ITPR2"
"hsa-miR-15b-5p","JAK1"
"hsa-miR-15b-5p","KARS"
"hsa-miR-15b-5p","KCNK15"
"hsa-miR-15b-5p","KIAA1549"
"hsa-miR-15b-5p","KIF1C"
"hsa-miR-15b-5p","KIF23"
"hsa-miR-15b-5p","KLF5"
"hsa-miR-15b-5p","KLHL26"
"hsa-miR-15b-5p","KPNA1"
"hsa-miR-15b-5p","KPNB1"
"hsa-miR-15b-5p","LARP1"
"hsa-miR-15b-5p","LMNB1"
"hsa-miR-15b-5p","LPHN2"
"hsa-miR-15b-5p","LRPPRC"
"hsa-miR-15b-5p","LSM11"
"hsa-miR-15b-5p","LTBP1"
"hsa-miR-15b-5p","LTBP4"
"hsa-miR-15b-5p","LYPLA2"
"hsa-miR-15b-5p","MACF1"
"hsa-miR-15b-5p","MAP2K1"
"hsa-miR-15b-5p","MAP2K4"
"hsa-miR-15b-5p","MAP3K4"
"hsa-miR-15b-5p","MAP3K7"
"hsa-miR-15b-5p","MAPK1IP1L"
"hsa-miR-15b-5p","MAPKAPK2"
"hsa-miR-15b-5p","MAPRE3"
"hsa-miR-15b-5p","MARCKS"
"hsa-miR-15b-5p","MAX"
"hsa-miR-15b-5p","MAZ"
"hsa-miR-15b-5p","MBD3"
"hsa-miR-15b-5p","MBD4"
"hsa-miR-15b-5p","MBP"
"hsa-miR-15b-5p","MCM7"
"hsa-miR-15b-5p","MDH1"
"hsa-miR-15b-5p","MDH2"
"hsa-miR-15b-5p","MEIS1"
"hsa-miR-15b-5p","MESDC2"
"hsa-miR-15b-5p","MINK1"
"hsa-miR-15b-5p","MME"
"hsa-miR-15b-5p","MMS19"
"hsa-miR-15b-5p","MPP1"
"hsa-miR-15b-5p","MPP2"
"hsa-miR-15b-5p","MT2A"
"hsa-miR-15b-5p","MYBL1"
"hsa-miR-15b-5p","MYD88"
"hsa-miR-15b-5p","MYH9"
"hsa-miR-15b-5p","MYLK"
"hsa-miR-15b-5p","NAB1"
"hsa-miR-15b-5p","NBR1"
"hsa-miR-15b-5p","NCOR2"
"hsa-miR-15b-5p","NDOR1"
"hsa-miR-15b-5p","NEK9"
"hsa-miR-15b-5p","NF1"
"hsa-miR-15b-5p","NFIB"
"hsa-miR-15b-5p","NKAP"
"hsa-miR-15b-5p","NLGN2"
"hsa-miR-15b-5p","NME3"
"hsa-miR-15b-5p","NOC2L"
"hsa-miR-15b-5p","NONO"
"hsa-miR-15b-5p","NOTCH3"
"hsa-miR-15b-5p","NPM1"
"hsa-miR-15b-5p","NRBP1"
"hsa-miR-15b-5p","NRP2"
"hsa-miR-15b-5p","NRXN2"
"hsa-miR-15b-5p","NUAK1"
"hsa-miR-15b-5p","NUCB1"
"hsa-miR-15b-5p","NUDT5"
"hsa-miR-15b-5p","NUFIP2"
"hsa-miR-15b-5p","NUP210"
"hsa-miR-15b-5p","NUP214"
"hsa-miR-15b-5p","ODF2L"
"hsa-miR-15b-5p","OGT"
"hsa-miR-15b-5p","P2RY2"
"hsa-miR-15b-5p","PABPC4"
"hsa-miR-15b-5p","PABPN1"
"hsa-miR-15b-5p","PAFAH1B1"
"hsa-miR-15b-5p","PAK2"
"hsa-miR-15b-5p","PAK7"
"hsa-miR-15b-5p","PARD6B"
"hsa-miR-15b-5p","PAX2"
"hsa-miR-15b-5p","PAX7"
"hsa-miR-15b-5p","PCDH1"
"hsa-miR-15b-5p","PCDHA4"
"hsa-miR-15b-5p","PCM1"
"hsa-miR-15b-5p","PCMT1"
"hsa-miR-15b-5p","PDE4D"
"hsa-miR-15b-5p","PDIA4"
"hsa-miR-15b-5p","PDIA6"
"hsa-miR-15b-5p","PDLIM5"
"hsa-miR-15b-5p","PELI2"
"hsa-miR-15b-5p","PEX19"
"hsa-miR-15b-5p","PEX5"
"hsa-miR-15b-5p","PFDN2"
"hsa-miR-15b-5p","PGD"
"hsa-miR-15b-5p","PHF12"
"hsa-miR-15b-5p","PHF21A"
"hsa-miR-15b-5p","PHYHIP"
"hsa-miR-15b-5p","PIM1"
"hsa-miR-15b-5p","PKIA"
"hsa-miR-15b-5p","PLAG1"
"hsa-miR-15b-5p","PLAGL1"
"hsa-miR-15b-5p","PLCD1"
"hsa-miR-15b-5p","PLD1"
"hsa-miR-15b-5p","PLXNA1"
"hsa-miR-15b-5p","PLXNA2"
"hsa-miR-15b-5p","PNN"
"hsa-miR-15b-5p","PODXL"
"hsa-miR-15b-5p","POU2AF1"
"hsa-miR-15b-5p","POU2F1"
"hsa-miR-15b-5p","POU3F2"
"hsa-miR-15b-5p","PPFIBP2"
"hsa-miR-15b-5p","PPIG"
"hsa-miR-15b-5p","PPP2CA"
"hsa-miR-15b-5p","PPP2R1A"
"hsa-miR-15b-5p","PPP2R5C"
"hsa-miR-15b-5p","PPP6C"
"hsa-miR-15b-5p","PRC1"
"hsa-miR-15b-5p","PRDM4"
"hsa-miR-15b-5p","PRDX3"
"hsa-miR-15b-5p","PRELP"
"hsa-miR-15b-5p","PREP"
"hsa-miR-15b-5p","PRKAA1"
"hsa-miR-15b-5p","PRKACA"
"hsa-miR-15b-5p","PRKCD"
"hsa-miR-15b-5p","PRKG1"
"hsa-miR-15b-5p","PSD"
"hsa-miR-15b-5p","PSMA5"
"hsa-miR-15b-5p","PSMB5"
"hsa-miR-15b-5p","PSME3"
"hsa-miR-15b-5p","PTCH1"
"hsa-miR-15b-5p","PTGFR"
"hsa-miR-15b-5p","PTPRD"
"hsa-miR-15b-5p","PTPRF"
"hsa-miR-15b-5p","PUF60"
"hsa-miR-15b-5p","PURA"
"hsa-miR-15b-5p","PURB"
"hsa-miR-15b-5p","PVRL1"
"hsa-miR-15b-5p","RAB22A"
"hsa-miR-15b-5p","RAB35"
"hsa-miR-15b-5p","RAC1"
"hsa-miR-15b-5p","RACGAP1"
"hsa-miR-15b-5p","RAD23B"
"hsa-miR-15b-5p","RAE1"
"hsa-miR-15b-5p","RAI1"
"hsa-miR-15b-5p","RANGAP1"
"hsa-miR-15b-5p","RAPGEF2"
"hsa-miR-15b-5p","RBM4B"
"hsa-miR-15b-5p","RBM7"
"hsa-miR-15b-5p","RBX1"
"hsa-miR-15b-5p","RCOR3"
"hsa-miR-15b-5p","REPS1"
"hsa-miR-15b-5p","REXO1"
"hsa-miR-15b-5p","RIC8A"
"hsa-miR-15b-5p","RND2"
"hsa-miR-15b-5p","RNPS1"
"hsa-miR-15b-5p","RORB"
"hsa-miR-15b-5p","RPA2"
"hsa-miR-15b-5p","RTN4"
"hsa-miR-15b-5p","RUNX1"
"hsa-miR-15b-5p","RUNX1T1"
"hsa-miR-15b-5p","SCAMP2"
"hsa-miR-15b-5p","SCFD1"
"hsa-miR-15b-5p","SCN2A"
"hsa-miR-15b-5p","SEMA4C"
"hsa-miR-15b-5p","SERBP1"
"hsa-miR-15b-5p","SF3B1"
"hsa-miR-15b-5p","SFPQ"
"hsa-miR-15b-5p","SIX5"
"hsa-miR-15b-5p","SKI"
"hsa-miR-15b-5p","SLC18A2"
"hsa-miR-15b-5p","SLC9A3R2"
"hsa-miR-15b-5p","SLIT2"
"hsa-miR-15b-5p","SMARCA1"
"hsa-miR-15b-5p","SMARCA4"
"hsa-miR-15b-5p","SMPD1"
"hsa-miR-15b-5p","SMURF1"
"hsa-miR-15b-5p","SOBP"
"hsa-miR-15b-5p","SORT1"
"hsa-miR-15b-5p","SOX6"
"hsa-miR-15b-5p","SPARC"
"hsa-miR-15b-5p","SPOCK3"
"hsa-miR-15b-5p","SPRY1"
"hsa-miR-15b-5p","SQSTM1"
"hsa-miR-15b-5p","SSTR3"
"hsa-miR-15b-5p","STK11"
"hsa-miR-15b-5p","STK19"
"hsa-miR-15b-5p","STRBP"
"hsa-miR-15b-5p","STX16"
"hsa-miR-15b-5p","STXBP3"
"hsa-miR-15b-5p","SUGT1"
"hsa-miR-15b-5p","SUMO3"
"hsa-miR-15b-5p","SUPT16H"
"hsa-miR-15b-5p","SUZ12"
"hsa-miR-15b-5p","SVIL"
"hsa-miR-15b-5p","SYMPK"
"hsa-miR-15b-5p","SYNJ1"
"hsa-miR-15b-5p","SYT3"
"hsa-miR-15b-5p","TAF15"
"hsa-miR-15b-5p","TAOK2"
"hsa-miR-15b-5p","TARDBP"
"hsa-miR-15b-5p","TBC1D17"
"hsa-miR-15b-5p","TBL1XR1"
"hsa-miR-15b-5p","TBL3"
"hsa-miR-15b-5p","TBP"
"hsa-miR-15b-5p","TCF3"
"hsa-miR-15b-5p","TFAP2A"
"hsa-miR-15b-5p","TFG"
"hsa-miR-15b-5p","TFPI"
"hsa-miR-15b-5p","TGIF2"
"hsa-miR-15b-5p","THOP1"
"hsa-miR-15b-5p","THRB"
"hsa-miR-15b-5p","TLE4"
"hsa-miR-15b-5p","TM4SF1"
"hsa-miR-15b-5p","TMEM161A"
"hsa-miR-15b-5p","TNFRSF10B"
"hsa-miR-15b-5p","TNKS2"
"hsa-miR-15b-5p","TOMM20"
"hsa-miR-15b-5p","TOX4"
"hsa-miR-15b-5p","TPD52L3"
"hsa-miR-15b-5p","TPM2"
"hsa-miR-15b-5p","TPM3"
"hsa-miR-15b-5p","TPT1"
"hsa-miR-15b-5p","TRAF5"
"hsa-miR-15b-5p","TRAP1"
"hsa-miR-15b-5p","TRIM29"
"hsa-miR-15b-5p","TRIM33"
"hsa-miR-15b-5p","TRPS1"
"hsa-miR-15b-5p","TRRAP"
"hsa-miR-15b-5p","TSC1"
"hsa-miR-15b-5p","TSC22D1"
"hsa-miR-15b-5p","TSPAN3"
"hsa-miR-15b-5p","TSPYL2"
"hsa-miR-15b-5p","TUBB2A"
"hsa-miR-15b-5p","UBE2R2"
"hsa-miR-15b-5p","UBE3A"
"hsa-miR-15b-5p","UBE4B"
"hsa-miR-15b-5p","USO1"
"hsa-miR-15b-5p","VAPB"
"hsa-miR-15b-5p","VAV2"
"hsa-miR-15b-5p","VEGFA"
"hsa-miR-15b-5p","VHL"
"hsa-miR-15b-5p","VIM"
"hsa-miR-15b-5p","VPS33B"
"hsa-miR-15b-5p","VPS37C"
"hsa-miR-15b-5p","VTA1"
"hsa-miR-15b-5p","WASL"
"hsa-miR-15b-5p","WDR47"
"hsa-miR-15b-5p","WDTC1"
"hsa-miR-15b-5p","WEE1"
"hsa-miR-15b-5p","WNT4"
"hsa-miR-15b-5p","WWC1"
"hsa-miR-15b-5p","XPO1"
"hsa-miR-15b-5p","XPO6"
"hsa-miR-15b-5p","XPO7"
"hsa-miR-15b-5p","YAP1"
"hsa-miR-15b-5p","YTHDC1"
"hsa-miR-15b-5p","YWHAH"
"hsa-miR-15b-5p","ZBTB11"
"hsa-miR-15b-5p","ZBTB16"
"hsa-miR-15b-5p","ZBTB43"
"hsa-miR-15b-5p","ZBTB45"
"hsa-miR-15b-5p","ZFAND6"
"hsa-miR-15b-5p","ZNF277"
"hsa-miR-15b-5p","ZNF33B"
"hsa-miR-15b-5p","ZNF423"
"hsa-miR-15b-5p","ZNHIT3"
"hsa-miR-16-5p","ABCB1"
"hsa-miR-16-5p","ABL2"
"hsa-miR-16-5p","ACTN1"
"hsa-miR-16-5p","ACTN4"
"hsa-miR-16-5p","ACTR3"
"hsa-miR-16-5p","ACVR2A"
"hsa-miR-16-5p","ACVR2B"
"hsa-miR-16-5p","ADAM23"
"hsa-miR-16-5p","ADCY5"
"hsa-miR-16-5p","ADCY6"
"hsa-miR-16-5p","ADD1"
"hsa-miR-16-5p","ADIPOR1"
"hsa-miR-16-5p","ADRA2B"
"hsa-miR-16-5p","ADRB2"
"hsa-miR-16-5p","AEBP2"
"hsa-miR-16-5p","AFAP1"
"hsa-miR-16-5p","AGK"
"hsa-miR-16-5p","AGRN"
"hsa-miR-16-5p","AKAP12"
"hsa-miR-16-5p","AKT3"
"hsa-miR-16-5p","ALDH2"
"hsa-miR-16-5p","ALG13"
"hsa-miR-16-5p","ALOX12"
"hsa-miR-16-5p","ALX4"
"hsa-miR-16-5p","ANKRD11"
"hsa-miR-16-5p","ANKS1A"
"hsa-miR-16-5p","AP2A1"
"hsa-miR-16-5p","APBB2"
"hsa-miR-16-5p","APLP2"
"hsa-miR-16-5p","APP"
"hsa-miR-16-5p","APPL1"
"hsa-miR-16-5p","AQP1"
"hsa-miR-16-5p","ARAP1"
"hsa-miR-16-5p","ARF3"
"hsa-miR-16-5p","ARHGAP26"
"hsa-miR-16-5p","ARHGEF11"
"hsa-miR-16-5p","ARHGEF15"
"hsa-miR-16-5p","ARHGEF18"
"hsa-miR-16-5p","ARID2"
"hsa-miR-16-5p","ARIH1"
"hsa-miR-16-5p","ARL2"
"hsa-miR-16-5p","ARL6IP1"
"hsa-miR-16-5p","ARPC1B"
"hsa-miR-16-5p","ASGR1"
"hsa-miR-16-5p","ASGR2"
"hsa-miR-16-5p","ASH1L"
"hsa-miR-16-5p","ATF2"
"hsa-miR-16-5p","ATF7"
"hsa-miR-16-5p","ATF7IP"
"hsa-miR-16-5p","ATG9A"
"hsa-miR-16-5p","ATP2A2"
"hsa-miR-16-5p","ATP5C1"
"hsa-miR-16-5p","ATXN1"
"hsa-miR-16-5p","ATXN2"
"hsa-miR-16-5p","ATXN2L"
"hsa-miR-16-5p","ATXN7L2"
"hsa-miR-16-5p","AURKB"
"hsa-miR-16-5p","AXIN2"
"hsa-miR-16-5p","B2M"
"hsa-miR-16-5p","BACE1"
"hsa-miR-16-5p","BACH1"
"hsa-miR-16-5p","BACH2"
"hsa-miR-16-5p","BAMBI"
"hsa-miR-16-5p","BAZ1B"
"hsa-miR-16-5p","BAZ2A"
"hsa-miR-16-5p","BCCIP"
"hsa-miR-16-5p","BCL11B"
"hsa-miR-16-5p","BCL6B"
"hsa-miR-16-5p","BCR"
"hsa-miR-16-5p","BDKRB2"
"hsa-miR-16-5p","BHLHE41"
"hsa-miR-16-5p","BIRC5"
"hsa-miR-16-5p","BMI1"
"hsa-miR-16-5p","BNC2"
"hsa-miR-16-5p","BRAP"
"hsa-miR-16-5p","BRCA1"
"hsa-miR-16-5p","BSPRY"
"hsa-miR-16-5p","BTAF1"
"hsa-miR-16-5p","BTF3"
"hsa-miR-16-5p","BUB3"
"hsa-miR-16-5p","C11orf58"
"hsa-miR-16-5p","C11orf68"
"hsa-miR-16-5p","C9orf114"
"hsa-miR-16-5p","CALR"
"hsa-miR-16-5p","CAMK2G"
"hsa-miR-16-5p","CANX"
"hsa-miR-16-5p","CAPZA1"
"hsa-miR-16-5p","CARM1"
"hsa-miR-16-5p","CASK"
"hsa-miR-16-5p","CASKIN1"
"hsa-miR-16-5p","CAST"
"hsa-miR-16-5p","CBX2"
"hsa-miR-16-5p","CBX3"
"hsa-miR-16-5p","CCDC88C"
"hsa-miR-16-5p","CCNA2"
"hsa-miR-16-5p","CCND1"
"hsa-miR-16-5p","CCND2"
"hsa-miR-16-5p","CCND3"
"hsa-miR-16-5p","CCNE2"
"hsa-miR-16-5p","CCR10"
"hsa-miR-16-5p","CCT4"
"hsa-miR-16-5p","CD151"
"hsa-miR-16-5p","CD46"
"hsa-miR-16-5p","CD81"
"hsa-miR-16-5p","CD99"
"hsa-miR-16-5p","CDC20"
"hsa-miR-16-5p","CDC25A"
"hsa-miR-16-5p","CDC25B"
"hsa-miR-16-5p","CDC27"
"hsa-miR-16-5p","CDC37"
"hsa-miR-16-5p","CDC42"
"hsa-miR-16-5p","CDC6"
"hsa-miR-16-5p","CDC7"
"hsa-miR-16-5p","CDC73"
"hsa-miR-16-5p","CDK6"
"hsa-miR-16-5p","CDKN1A"
"hsa-miR-16-5p","CDKN2A"
"hsa-miR-16-5p","CDKN2B"
"hsa-miR-16-5p","CEBPZ"
"hsa-miR-16-5p","CENPF"
"hsa-miR-16-5p","CEP55"
"hsa-miR-16-5p","CHD3"
"hsa-miR-16-5p","CHD6"
"hsa-miR-16-5p","CHEK1"
"hsa-miR-16-5p","CHMP2B"
"hsa-miR-16-5p","CHPF"
"hsa-miR-16-5p","CIB1"
"hsa-miR-16-5p","CKAP5"
"hsa-miR-16-5p","CLDN4"
"hsa-miR-16-5p","CLNS1A"
"hsa-miR-16-5p","CLSPN"
"hsa-miR-16-5p","CLTB"
"hsa-miR-16-5p","CLU"
"hsa-miR-16-5p","CMTM3"
"hsa-miR-16-5p","CNKSR2"
"hsa-miR-16-5p","CNN1"
"hsa-miR-16-5p","CNOT7"
"hsa-miR-16-5p","COL18A1"
"hsa-miR-16-5p","COL4A1"
"hsa-miR-16-5p","COMT"
"hsa-miR-16-5p","COPA"
"hsa-miR-16-5p","COPB1"
"hsa-miR-16-5p","COPG2"
"hsa-miR-16-5p","COPS2"
"hsa-miR-16-5p","CPSF6"
"hsa-miR-16-5p","CREG1"
"hsa-miR-16-5p","CRKL"
"hsa-miR-16-5p","CSF1"
"hsa-miR-16-5p","CSNK2A1"
"hsa-miR-16-5p","CTGF"
"hsa-miR-16-5p","CTNNBIP1"
"hsa-miR-16-5p","CTNNBL1"
"hsa-miR-16-5p","CUL1"
"hsa-miR-16-5p","CUL2"
"hsa-miR-16-5p","CUL4A"
"hsa-miR-16-5p","CUL4B"
"hsa-miR-16-5p","CUL9"
"hsa-miR-16-5p","CXCL10"
"hsa-miR-16-5p","CXCL5"
"hsa-miR-16-5p","CYTH3"
"hsa-miR-16-5p","DCP1A"
"hsa-miR-16-5p","DCTN1"
"hsa-miR-16-5p","DDAH2"
"hsa-miR-16-5p","DDR1"
"hsa-miR-16-5p","DDX24"
"hsa-miR-16-5p","DDX54"
"hsa-miR-16-5p","DEDD"
"hsa-miR-16-5p","DENND4A"
"hsa-miR-16-5p","DGCR2"
"hsa-miR-16-5p","DIAPH1"
"hsa-miR-16-5p","DLL1"
"hsa-miR-16-5p","DMAP1"
"hsa-miR-16-5p","DMD"
"hsa-miR-16-5p","DMPK"
"hsa-miR-16-5p","DMTF1"
"hsa-miR-16-5p","DNAJA1"
"hsa-miR-16-5p","DNAJB1"
"hsa-miR-16-5p","DNAJC1"
"hsa-miR-16-5p","DNAJC10"
"hsa-miR-16-5p","DNM1"
"hsa-miR-16-5p","DNM1L"
"hsa-miR-16-5p","DST"
"hsa-miR-16-5p","DVL3"
"hsa-miR-16-5p","E2F2"
"hsa-miR-16-5p","EDA"
"hsa-miR-16-5p","EDAR"
"hsa-miR-16-5p","EDNRA"
"hsa-miR-16-5p","EEF1D"
"hsa-miR-16-5p","EEF1G"
"hsa-miR-16-5p","EEF2K"
"hsa-miR-16-5p","EFEMP1"
"hsa-miR-16-5p","EFEMP2"
"hsa-miR-16-5p","EFNB2"
"hsa-miR-16-5p","EGFR"
"hsa-miR-16-5p","EGLN1"
"hsa-miR-16-5p","EIF1"
"hsa-miR-16-5p","EIF2AK2"
"hsa-miR-16-5p","EIF3E"
"hsa-miR-16-5p","EIF3H"
"hsa-miR-16-5p","EIF3M"
"hsa-miR-16-5p","EIF4A2"
"hsa-miR-16-5p","EIF4B"
"hsa-miR-16-5p","EIF4G2"
"hsa-miR-16-5p","ELAC2"
"hsa-miR-16-5p","ELK4"
"hsa-miR-16-5p","EN2"
"hsa-miR-16-5p","ENSA"
"hsa-miR-16-5p","ENTPD6"
"hsa-miR-16-5p","EP300"
"hsa-miR-16-5p","EPB41L1"
"hsa-miR-16-5p","EPB41L2"
"hsa-miR-16-5p","EPHA7"
"hsa-miR-16-5p","EPN1"
"hsa-miR-16-5p","EPS15"
"hsa-miR-16-5p","ERBB2IP"
"hsa-miR-16-5p","ETV1"
"hsa-miR-16-5p","EXOC5"
"hsa-miR-16-5p","EXT2"
"hsa-miR-16-5p","EYA1"
"hsa-miR-16-5p","F2R"
"hsa-miR-16-5p","FAF1"
"hsa-miR-16-5p","FAM101B"
"hsa-miR-16-5p","FAM103A1"
"hsa-miR-16-5p","FANCA"
"hsa-miR-16-5p","FAT1"
"hsa-miR-16-5p","FBN2"
"hsa-miR-16-5p","FBXL18"
"hsa-miR-16-5p","FBXW5"
"hsa-miR-16-5p","FGF1"
"hsa-miR-16-5p","FGF18"
"hsa-miR-16-5p","FGF7"
"hsa-miR-16-5p","FGF9"
"hsa-miR-16-5p","FGFR1"
"hsa-miR-16-5p","FGFR4"
"hsa-miR-16-5p","FHL3"
"hsa-miR-16-5p","FLNA"
"hsa-miR-16-5p","FLNC"
"hsa-miR-16-5p","FLOT2"
"hsa-miR-16-5p","FLT1"
"hsa-miR-16-5p","FLT3"
"hsa-miR-16-5p","FN1"
"hsa-miR-16-5p","FNBP4"
"hsa-miR-16-5p","FOSL1"
"hsa-miR-16-5p","FOSL2"
"hsa-miR-16-5p","FOXN3"
"hsa-miR-16-5p","FOXO1"
"hsa-miR-16-5p","FOXP2"
"hsa-miR-16-5p","FSD1"
"hsa-miR-16-5p","FUBP1"
"hsa-miR-16-5p","FURIN"
"hsa-miR-16-5p","FUT4"
"hsa-miR-16-5p","FZD4"
"hsa-miR-16-5p","FZD6"
"hsa-miR-16-5p","FZD9"
"hsa-miR-16-5p","G6PD"
"hsa-miR-16-5p","GABARAPL1"
"hsa-miR-16-5p","GABBR1"
"hsa-miR-16-5p","GADD45G"
"hsa-miR-16-5p","GATA3"
"hsa-miR-16-5p","GATA4"
"hsa-miR-16-5p","GATAD2B"
"hsa-miR-16-5p","GBF1"
"hsa-miR-16-5p","GDI2"
"hsa-miR-16-5p","GEMIN4"
"hsa-miR-16-5p","GFRA1"
"hsa-miR-16-5p","GGA2"
"hsa-miR-16-5p","GHR"
"hsa-miR-16-5p","GLG1"
"hsa-miR-16-5p","GLI2"
"hsa-miR-16-5p","GLRX"
"hsa-miR-16-5p","GLS2"
"hsa-miR-16-5p","GLTSCR2"
"hsa-miR-16-5p","GLUD1"
"hsa-miR-16-5p","GMFB"
"hsa-miR-16-5p","GNA12"
"hsa-miR-16-5p","GNA13"
"hsa-miR-16-5p","GNAI3"
"hsa-miR-16-5p","GNAQ"
"hsa-miR-16-5p","GNG2"
"hsa-miR-16-5p","GNL3"
"hsa-miR-16-5p","GNPNAT1"
"hsa-miR-16-5p","GOLGA5"
"hsa-miR-16-5p","GOLGB1"
"hsa-miR-16-5p","GORASP2"
"hsa-miR-16-5p","GOSR1"
"hsa-miR-16-5p","GPAA1"
"hsa-miR-16-5p","GPN1"
"hsa-miR-16-5p","GRB10"
"hsa-miR-16-5p","GRIN1"
"hsa-miR-16-5p","GRM7"
"hsa-miR-16-5p","GSK3B"
"hsa-miR-16-5p","GSN"
"hsa-miR-16-5p","GSTM4"
"hsa-miR-16-5p","GSTP1"
"hsa-miR-16-5p","GTF2H1"
"hsa-miR-16-5p","GTF3C5"
"hsa-miR-16-5p","GTPBP1"
"hsa-miR-16-5p","HDAC2"
"hsa-miR-16-5p","HEYL"
"hsa-miR-16-5p","HGF"
"hsa-miR-16-5p","HHIP"
"hsa-miR-16-5p","HIRA"
"hsa-miR-16-5p","HIST1H2AB"
"hsa-miR-16-5p","HIST1H2BG"
"hsa-miR-16-5p","HIST1H3C"
"hsa-miR-16-5p","HIST1H4A"
"hsa-miR-16-5p","HIST2H2BE"
"hsa-miR-16-5p","HIST2H4A"
"hsa-miR-16-5p","HIST4H4"
"hsa-miR-16-5p","HMGA2"
"hsa-miR-16-5p","HMGXB3"
"hsa-miR-16-5p","HMGXB4"
"hsa-miR-16-5p","HMOX1"
"hsa-miR-16-5p","HNRNPF"
"hsa-miR-16-5p","HNRNPL"
"hsa-miR-16-5p","HNRNPU"
"hsa-miR-16-5p","HOXA10"
"hsa-miR-16-5p","HOXA3"
"hsa-miR-16-5p","HOXA9"
"hsa-miR-16-5p","HOXC8"
"hsa-miR-16-5p","HOXD10"
"hsa-miR-16-5p","HPCAL4"
"hsa-miR-16-5p","HSP90B1"
"hsa-miR-16-5p","HSPA5"
"hsa-miR-16-5p","HSPBP1"
"hsa-miR-16-5p","HSPD1"
"hsa-miR-16-5p","HSPG2"
"hsa-miR-16-5p","HTR2A"
"hsa-miR-16-5p","HTRA1"
"hsa-miR-16-5p","HUWE1"
"hsa-miR-16-5p","ICMT"
