"Name","K","Kin","Kout","TypeI","TypeII"
"PHYHIP",45,34,11,0,1
"SHANK1",14,4,10,0,1
"STARD13",40,36,4,0,1
"IKBKAP",27,23,4,0,1
"NFIL3",23,21,2,0,1
"CREB3L3",5,2,3,0,1
"BID",44,35,9,0,1
"PMAIP1",25,21,4,0,1
"VDAC1",27,21,6,0,1
"HDAC6",13,10,3,0,1
"MAP3K7",61,52,9,0,1
"CASP8",52,27,25,0,1
"CDK2",100,91,9,0,1
"CYCS",73,71,2,0,1
"SOD1",10,9,1,0,1
"BCL3",49,15,34,0,1
"HDAC3",39,29,10,0,1
"NFKB2",57,12,45,0,1
"ZBTB7A",330,115,215,0,1
"ERCC3",18,14,4,0,1
"GNAQ",64,46,18,0,1
"GRK6",28,23,5,0,1
"CPE",44,37,7,0,1
"DTNB",13,10,3,0,1
"RBL1",68,63,5,0,1
"BMP4",15,8,7,0,1
"CASP10",27,25,2,0,1
"DNM2",48,31,17,0,1
"BIRC2",29,15,14,0,1
"CASP7",28,21,7,0,1
"DIABLO",22,18,4,0,1
"TRAF1",65,45,20,0,1
"UBB",41,24,17,0,1
"BLK",6,3,3,0,1
"BLNK",20,14,6,0,1
"BMI1",43,39,4,0,1
"RING1",15,12,3,0,1
"RNF2",30,26,4,0,1
"ZFYVE9",31,22,9,0,1
"GDF9",23,5,18,0,1
"TNNT1",24,12,12,0,1
"TUBB",83,66,17,0,1
"ITK",20,17,3,0,1
"PTK2",81,48,33,0,1
"RINT1",12,9,3,0,1
"ROBO2",39,31,8,0,1
"MAP2K1",49,35,14,0,1
"BRCA2",21,16,5,0,1
"KPNA1",61,57,4,0,1
"NFYA",218,48,170,0,1
"NMI",16,15,1,0,1
"RFC1",25,21,4,0,1
"UBE2D3",42,39,3,0,1
"RBL2",42,36,6,0,1
"RBP1",12,8,4,0,1
"PDLIM7",20,14,6,0,1
"TRIM5",12,10,2,0,1
"BTK",49,8,41,0,1
"KHDRBS1",39,34,5,0,1
"KIT",61,31,30,0,1
"LYN",117,71,46,0,1
"MYD88",29,19,10,0,1
"PLCG2",74,53,21,0,1
"PRKCQ",19,8,11,0,1
"SYK",67,24,43,0,1
"TNFRSF14",24,14,10,0,1
"SKP1",49,42,7,0,1
"BUB1",40,35,5,0,1
"PLK1",66,41,25,0,1
"BUB1B",11,9,2,0,1
"C11orf58",26,20,6,0,1
"KIAA1377",61,26,35,0,1
"SF3B1",33,27,6,0,1
"HNRNPUL1",44,41,3,0,1
"C19orf57",7,6,1,0,1
"TSNAX",20,18,2,0,1
"GOLM1",27,24,3,0,1
"DCN",25,15,10,0,1
"C1QBP",23,20,3,0,1
"SGTA",14,8,6,0,1
"UBQLN4",75,37,38,0,1
"CTSG",16,7,9,0,1
"C5",5,3,2,0,1
"C6",7,6,1,0,1
"FGFR3",28,15,13,0,1
"C8orf33",41,34,7,0,1
"FEZ1",26,9,17,0,1
"CACHD1",17,15,2,0,1
"XAB2",8,3,5,0,1
"PPM1A",63,56,7,0,1
"MPP3",10,9,1,0,1
"CALCA",2,1,1,0,1
"GABARAPL2",11,10,1,0,1
"GPRASP2",24,10,14,0,1
"LYST",22,19,3,0,1
"STRN4",28,21,7,0,1
"TTN",16,8,8,0,1
"CALR",77,59,18,0,1
"PLAT",24,21,3,0,1
"THBS1",92,80,12,0,1
"TRAF6",62,26,36,0,1
"CAMK1",5,2,3,0,1
"KRT18",35,25,10,0,1
"CAMLG",26,21,5,0,1
"PRTN3",7,6,1,0,1
"EBI3",10,9,1,0,1
"CAPN1",17,9,8,0,1
"CAPNS1",17,11,6,0,1
"RAB1A",42,40,2,0,1
"CAPRIN1",44,43,1,0,1
"TSC22D1",46,41,5,0,1
"CASK",47,29,18,0,1
"CNTNAP2",22,18,4,0,1
"GRIN2A",56,49,7,0,1
"PRKD2",26,22,4,0,1
"PLA2G4A",33,23,10,0,1
"CASP2",48,40,8,0,1
"DSP",24,23,1,0,1
"EIF2AK2",62,46,16,0,1
"PTMA",58,40,18,0,1
"ROCK1",44,39,5,0,1
"STK4",58,57,1,0,1
"TOP1",29,27,2,0,1
"RIPK1",22,16,6,0,1
"RYBP",73,70,3,0,1
"RNF19A",31,23,8,0,1
"SUMO4",27,9,18,0,1
"ILK",34,24,10,0,1
"IRS1",82,63,19,0,1
"PTEN",75,69,6,0,1
"PTPRF",37,32,5,0,1
"DNAJA1",45,38,7,0,1
"CBFA2T3",33,32,1,0,1
"CD5",17,14,3,0,1
"ITCH",23,20,3,0,1
"SH3GL3",25,8,17,0,1
"SPRY2",29,24,5,0,1
"CBX2",55,54,1,0,1
"MED9",17,12,5,0,1
"MCM10",35,26,9,0,1
"CCR5",40,29,11,0,1
"HNRNPH3",20,16,4,0,1
"MMP3",13,10,3,0,1
"VCAM1",31,28,3,0,1
"CCR10",11,8,3,0,1
"CXCL13",9,7,2,0,1
"CCR1",10,8,2,0,1
"VCAN",62,51,11,0,1
"DPP4",17,9,8,0,1
"CCL25",2,1,1,0,1
"CCL3",13,12,1,0,1
"CCL4",8,3,5,0,1
"CCR3",15,5,10,0,1
"IL8",19,18,1,0,1
"CCL5",30,23,7,0,1
"PIGR",26,23,3,0,1
"SDC1",21,16,5,0,1
"SDC4",24,19,5,0,1
"CDC25A",73,67,6,0,1
"CDC25C",17,11,6,0,1
"GADD45G",36,21,15,0,1
"GTF2E2",22,18,4,0,1
"CDK9",43,31,12,0,1
"DVL3",47,43,4,0,1
"JAK1",72,41,31,0,1
"CD4",43,23,20,0,1
"PTK2B",49,23,26,0,1
"TXK",19,16,3,0,1
"PAFAH1B2",55,53,2,0,1
"VHL",33,27,6,0,1
"ITGB2",32,10,22,0,1
"ITGB1",79,48,31,0,1
"CD79B",9,5,4,0,1
"PTPRC",38,20,18,0,1
"CD2",13,8,5,0,1
"LAT",22,10,12,0,1
"CD247",20,6,14,0,1
"TRAF2",92,17,75,0,1
"TRAF3",43,30,13,0,1
"CD28",25,12,13,0,1
"GRAP2",43,30,13,0,1
"PIK3CG",23,17,6,0,1
"PKD2",28,26,2,0,1
"CD3E",15,11,4,0,1
"IL16",20,14,6,0,1
"LLGL1",17,16,1,0,1
"GNAI1",50,32,18,0,1
"ITGAV",41,31,10,0,1
"UBQLN1",38,29,9,0,1
"CD48",13,8,5,0,1
"IL2",9,7,2,0,1
"IL4",4,2,2,0,1
"SDCBP",45,38,7,0,1
"CD81",25,20,5,0,1
"ITGA4",21,16,5,0,1
"HLA-DRA",13,10,3,0,1
"CD8A",12,6,6,0,1
"CD8B",2,1,1,0,1
"COL4A3",31,23,8,0,1
"MAPK14",85,72,13,0,1
"MELK",53,52,1,0,1
"SAFB",25,19,6,0,1
"ITSN1",52,43,9,0,1
"PARD6A",16,7,9,0,1
"TNK2",30,28,2,0,1
"CDC5L",53,52,1,0,1
"ERBB2IP",34,32,2,0,1
"GRIN2D",26,17,9,0,1
"CDK5RAP1",6,4,2,0,1
"PAX6",29,22,7,0,1
"GATA2",195,22,173,0,1
"MYB",283,28,255,0,1
"SMARCC1",40,27,13,0,1
"SRF",189,34,155,0,1
"TAF9",27,19,8,0,1
"FOSL1",112,29,83,0,1
"FOSL2",130,65,65,0,1
"SPTBN4",27,20,7,0,1
"PIN1",59,39,20,0,1
"NEK2",16,8,8,0,1
"PRKG1",51,35,16,0,1
"PPP2R5A",26,21,5,0,1
"CHFR",11,7,4,0,1
"CHGB",10,5,5,0,1
"POLR2E",28,24,4,0,1
"CHM",10,9,1,0,1
"CHMP1B",28,26,2,0,1
"CHMP2A",10,8,2,0,1
"CHMP4A",6,3,3,0,1
"MAPK8IP2",32,20,12,0,1
"GNA15",10,5,5,0,1
"CIB1",12,9,3,0,1
"WWP1",33,29,4,0,1
"GADD45A",37,25,12,0,1
"TYROBP",8,6,2,0,1
"CLIC4",53,51,2,0,1
"DRD3",5,1,4,0,1
"HGS",37,18,19,0,1
"MEST",9,6,3,0,1
"RABAC1",43,29,14,0,1
"CNKSR1",6,4,2,0,1
"CNOT7",25,22,3,0,1
"MET",69,45,24,0,1
"HN1L",19,18,1,0,1
"KCNA2",13,10,3,0,1
"COG4",3,2,1,0,1
"PPL",25,22,3,0,1
"FBLN2",22,17,5,0,1
"KDR",53,30,23,0,1
"IGFBP3",34,26,8,0,1
"COL2A1",18,11,7,0,1
"OSM",13,12,1,0,1
"COL4A3BP",48,46,2,0,1
"PXN",52,28,24,0,1
"XRN2",18,12,6,0,1
"COPS3",21,15,6,0,1
"POLA2",48,38,10,0,1
"RPA1",34,18,16,0,1
"MAPK11",12,10,2,0,1
"PDX1",15,4,11,0,1
"SMARCA5",34,32,2,0,1
"DACH1",34,29,5,0,1
"EBF1",208,34,174,0,1
"ETS1",202,67,135,0,1
"GATA1",319,6,313,0,1
"HOXB7",7,5,2,0,1
"MAFG",42,36,6,0,1
"NCOA6",38,30,8,0,1
"NFATC2",41,30,11,0,1
"PPARG",110,22,88,0,1
"PROX1",43,35,8,0,1
"SNIP1",46,41,5,0,1
"SREBF1",60,35,25,0,1
"THRA",80,69,11,0,1
"TP53",111,21,90,0,1
"TUBB2A",43,40,3,0,1
"IRS2",46,39,7,0,1
"CRKL",85,62,23,0,1
"EVL",18,14,4,0,1
"GAB2",23,17,6,0,1
"SNRNP70",22,18,4,0,1
"INPP5D",18,9,9,0,1
"CSF2RB",19,8,11,0,1
"FES",13,9,4,0,1
"IL3",4,1,3,0,1
"PPP1R8",21,15,6,0,1
"ERCC8",8,6,2,0,1
"POLR2B",24,23,1,0,1
"CTGF",45,43,2,0,1
"NOV",13,8,5,0,1
"RUVBL1",14,13,1,0,1
"SHBG",12,4,8,0,1
"GP1BA",7,5,2,0,1
"LGALS3",19,15,4,0,1
"SATB1",45,39,6,0,1
"NCF4",6,5,1,0,1
"FMR1",35,33,2,0,1
"TRIM23",38,32,6,0,1
"ITGB5",31,15,16,0,1
"SIX1",21,19,2,0,1
"DAG1",31,25,6,0,1
"MCM7",65,54,11,0,1
"RPGR",5,4,1,0,1
"SNAPIN",20,15,5,0,1
"EIF3E",27,21,6,0,1
"RAC1",74,42,32,0,1
"MAP4K2",19,14,5,0,1
"SRRM1",12,8,4,0,1
"HSPD1",49,40,9,0,1
"PTCH1",24,23,1,0,1
"ILF3",37,35,2,0,1
"PSMA1",20,11,9,0,1
"DLG1",56,18,38,0,1
"DLGAP1",15,8,7,0,1
"GNG13",5,4,1,0,1
"KCNJ12",28,26,2,0,1
"MAPK12",16,7,9,0,1
"DLG2",52,29,23,0,1
"NOS1",18,11,7,0,1
"DLG3",38,20,18,0,1
"DLST",12,10,2,0,1
"DYNLL2",53,51,2,0,1
"DLGAP4",23,20,3,0,1
"FLII",14,10,4,0,1
"SOX10",25,12,13,0,1
"SOX8",18,12,6,0,1
"RPS10",16,12,4,0,1
"HMGCL",5,4,1,0,1
"NUDT3",93,77,16,0,1
"DNAJC3",26,23,3,0,1
"HSPA1B",26,24,2,0,1
"MPHOSPH6",18,13,5,0,1
"DNMBP",22,18,4,0,1
"TRIM27",31,27,4,0,1
"KIAA1279",29,25,4,0,1
"DPPA2",7,4,3,0,1
"KRT5",7,3,4,0,1
"DUSP1",47,44,3,0,1
"DUSP23",15,9,6,0,1
"PRPF3",7,4,3,0,1
"PNN",19,14,5,0,1
"PARD3",36,26,10,0,1
"MBP",29,9,20,0,1
"E2F6",249,28,221,0,1
"E2F3",227,118,109,0,1
"ECH1",12,7,5,0,1
"KLHL20",26,21,5,0,1
"RHOG",22,17,5,0,1
"EDA",6,5,1,0,1
"FURIN",25,16,9,0,1
"RAB5C",25,24,1,0,1
"EXOSC4",20,9,11,0,1
"RFC5",17,13,4,0,1
"RPA2",27,19,8,0,1
"MVD",6,5,1,0,1
"EFNA1",33,29,4,0,1
"PRSS23",33,25,8,0,1
"EFNA5",46,45,1,0,1
"EPHB2",36,27,9,0,1
"PTPN13",26,21,5,0,1
"RGS3",16,12,4,0,1
"HOMER1",34,25,9,0,1
"SNRPD2",20,9,11,0,1
"UPF2",29,18,11,0,1
"NPM1",37,29,8,0,1
"GSK3A",21,20,1,0,1
"EIF3F",20,16,4,0,1
"FUNDC2",11,9,2,0,1
"GNB2L1",47,37,10,0,1
"ID2",27,19,8,0,1
"ELN",21,19,2,0,1
"ENAH",52,43,9,0,1
"TES",46,41,5,0,1
"TUBA1A",26,15,11,0,1
"ING4",8,6,2,0,1
"NUMA1",16,14,2,0,1
"EPHA4",45,36,9,0,1
"STUB1",19,6,13,0,1
"FLI1",249,29,220,0,1
"PSMC5",27,25,2,0,1
"ETF1",21,20,1,0,1
"GATA3",397,23,374,0,1
"EXOC7",24,19,5,0,1
"RAB27A",27,19,8,0,1
"TJP1",54,41,13,0,1
"PLAU",18,14,4,0,1
"PROC",6,4,2,0,1
"SERPINC1",15,13,2,0,1
"RAP1A",52,35,17,0,1
"FANCD2",21,15,6,0,1
"PLAUR",17,7,10,0,1
"TNFRSF1A",43,20,23,0,1
"FCER1G",11,4,7,0,1
"FCGR1A",6,2,4,0,1
"ZAP70",35,4,31,0,1
"FGFR1",49,40,9,0,1
"HSPA9",27,24,3,0,1
"SYT1",41,34,7,0,1
"RPS6KA3",95,84,11,0,1
"ICAM1",25,22,3,0,1
"FIGF",5,3,2,0,1
"NPHP1",14,10,4,0,1
"FLNB",25,22,3,0,1
"KRAS",36,27,9,0,1
"FOXA2",141,3,138,0,1
"NR1H3",35,11,24,0,1
"TAF10",23,12,11,0,1
"SNAP23",36,29,7,0,1
"SLC35E1",14,12,2,0,1
"TYK2",23,12,11,0,1
"MAGI3",28,26,2,0,1
"WNT1",21,18,3,0,1
"GABARAP",18,11,7,0,1
"GABBR1",15,13,2,0,1
"GRASP",11,7,4,0,1
"GAS1",27,25,2,0,1
"GATA4",25,5,20,0,1
"JARID2",47,28,19,0,1
"MBD3",265,33,232,0,1
"GBP2",13,6,7,0,1
"NCAM1",20,14,6,0,1
"RIBC2",12,4,8,0,1
"RET",30,16,14,0,1
"GGA1",31,23,8,0,1
"GGA2",34,24,10,0,1
"GHRL",5,1,4,0,1
"NTRK1",18,5,13,0,1
"RGS19",20,12,8,0,1
"ZIC1",11,8,3,0,1
"NUDT18",22,15,7,0,1
"PLEKHF2",39,37,2,0,1
"TRPC3",21,14,7,0,1
"GNB1",34,25,9,0,1
"PPP2R1A",31,27,4,0,1
"RGS12",12,7,5,0,1
"RGS20",3,2,1,0,1
"RGS4",19,14,5,0,1
"GNAI3",38,26,12,0,1
"OPRM1",4,2,2,0,1
"PABPC1",68,57,11,0,1
"GOLGA2",40,28,12,0,1
